Province_State,State_Code,Admin2,Population,Lat,Long
Kansas,KS,Hamilton,2539,37.99978709,-101.7921066
Kansas,KS,Harper,5436,37.19175361,-98.07578384
Kansas,KS,Harvey,34429,38.04293782,-97.42747573
Kansas,KS,Haskell,3968,37.562039399999996,-100.8710738
Kansas,KS,Hodgeman,1794,38.08780079,-99.89829881
Kansas,KS,Jackson,13171,39.41673394,-95.79356799
Kansas,KS,Jefferson,19043,39.2347941,-95.38289232
Kansas,KS,Jewell,2879,39.78470589,-98.21820662
Kansas,KS,Johnson,602401,38.88548175,-94.82250877
Kansas,KS,Kearny,3838,38.00017981,-101.32168100000001
Kansas,KS,Kingman,7152,37.55909527,-98.13638678
Kansas,KS,Kiowa,2475,37.55848695,-99.2856537
Kansas,KS,Labette,19618,37.19113093,-95.29849679
Kansas,KS,Lane,1535,38.48119447,-100.46607540000001
Kansas,KS,Leavenworth,81758,39.20183497,-95.03620809
Kansas,KS,Lincoln,2962,39.04549684,-98.20756994
Kansas,KS,Linn,9703,38.21267844,-94.84254089
Kansas,KS,Logan,2794,38.91735806,-101.148475
Kansas,KS,Lyon,33195,38.45576156,-96.15275715
Kansas,KS,Marion,11884,38.35855394,-97.09852509999999
Kansas,KS,Marshall,9707,39.78359669,-96.52278974
Kansas,KS,McPherson,28542,38.39184858,-97.64769869
Kansas,KS,Meade,4033,37.23859987,-100.36483100000001
Kansas,KS,Miami,34237,38.56383358,-94.83832189
Kansas,KS,Mitchell,5979,39.39331582,-98.20906732
Kansas,KS,Montgomery,31829,37.19236568,-95.74329258
Kansas,KS,Morris,5620,38.68827511,-96.65128437
Kansas,KS,Morton,2587,37.19141121,-101.79925190000002
Kansas,KS,Nemaha,10231,39.78345387,-96.01392079
Kansas,KS,Neosho,16007,37.55862897,-95.30670046
Kansas,KS,Ness,2750,38.47974157,-99.91547333
Kansas,KS,Norton,5361,39.78443827,-99.90286639
Kansas,KS,Osage,15949,38.65235984,-95.72707998
Kansas,KS,Osborne,3421,39.3503437,-98.76753828
Kansas,KS,Ottawa,5704,39.13237408,-97.65020313
Kansas,KS,Out of KS,0,0.0,0.0
Kansas,KS,Pawnee,6414,38.18108732,-99.23692334
Kansas,KS,Phillips,5234,39.78465501,-99.34668865
Kansas,KS,Pottawatomie,24383,39.37925655,-96.34564657
Kansas,KS,Pratt,9164,37.64780729,-98.73922153
Kansas,KS,Rawlins,2530,39.78525843,-101.07616170000001
Kansas,KS,Reno,61998,37.95230263,-98.08607292
Kansas,KS,Republic,4636,39.82799632,-97.65036709
Kansas,KS,Rice,9537,38.34616184,-98.19992118
Kansas,KS,Riley,74232,39.28935726,-96.73420026
Kansas,KS,Rooks,4920,39.35022773,-99.32484567
Kansas,KS,Rush,3036,38.52275276,-99.30863983
Kansas,KS,Russell,6856,38.91462787,-98.76254297
Kansas,KS,Saline,54224,38.78369175,-97.65185177
Kansas,KS,Scott,4823,38.48222076,-100.90665390000001
Kansas,KS,Sedgwick,516042,37.6842718,-97.4608198
Kansas,KS,Seward,21428,37.19324632,-100.85072009999999
Kansas,KS,Shawnee,176875,39.04100763,-95.75572640000001
Kansas,KS,Sheridan,2521,39.35018161,-100.44182590000001
Kansas,KS,Sherman,5917,39.35147699,-101.71976240000001
Kansas,KS,Smith,3583,39.78516566,-98.78566062
Kansas,KS,Stafford,4156,38.03100851,-98.71762001
Kansas,KS,Stanton,2006,37.56304714,-101.78435340000001
Kansas,KS,Stevens,5485,37.1923008,-101.3118967
Kansas,KS,Sumner,22836,37.23682549,-97.47721621
Kansas,KS,Thomas,7777,39.35107575,-101.0553705
Kansas,KS,Trego,2803,38.91467218,-99.87284448
Kansas,KS,Unassigned,0,0.0,0.0
Kansas,KS,Wabaunsee,6931,38.95471985,-96.20350509
Kansas,KS,Wallace,1518,38.91686134,-101.76388759999999
Kansas,KS,Washington,5406,39.78420784,-97.08753229999999
Kansas,KS,Wichita,2119,38.48178252,-101.3471509
Kansas,KS,Wilson,8525,37.55937174,-95.74323255
Kansas,KS,Woodson,3138,37.8865336,-95.74006277
Kansas,KS,Wyandotte,165429,39.11727348,-94.76378225
Kentucky,KY,Adair,19202,37.10459774,-85.28129668
Kentucky,KY,Allen,21315,36.75197631,-86.19457544
Kentucky,KY,Anderson,22747,38.00671029,-84.99171713
Kentucky,KY,Ballard,7888,37.05842757,-88.99427697
Kentucky,KY,Barren,44249,36.96469836,-85.93338945
Kentucky,KY,Bath,12500,38.14735938,-83.74588932
Kentucky,KY,Bell,26032,36.73355174,-83.67766671
Kentucky,KY,Boone,133581,38.97065142,-84.72615357
Kentucky,KY,Bourbon,19788,38.2054607,-84.21827874
Kentucky,KY,Boyd,46718,38.36176608,-82.68652187
Kentucky,KY,Boyle,30060,37.62680923,-84.8633779
Kentucky,KY,Bracken,8303,38.69158994,-84.08532444
Kentucky,KY,Breathitt,12630,37.52333168,-83.31959161
Kentucky,KY,Breckinridge,20477,37.77377239,-86.42885017
Kentucky,KY,Bullitt,81676,37.97162523,-85.68955617
Kentucky,KY,Butler,12879,37.20946153,-86.68748787
Kentucky,KY,Caldwell,12747,37.14749129,-87.86948214
Kentucky,KY,Calloway,39001,36.62093411,-88.2731593
Kentucky,KY,Campbell,93584,38.94384345,-84.37875208
Kentucky,KY,Carlisle,4760,36.85372876,-88.96692220000001
Kentucky,KY,Carroll,10631,38.66599534,-85.12601074
Kentucky,KY,Carter,26797,38.31690743,-83.05092385
Kentucky,KY,Casey,16159,37.32533118,-84.92726209
Kentucky,KY,Christian,70461,36.89267803,-87.49055367
Kentucky,KY,Clark,36263,37.9689263,-84.14615986
Kentucky,KY,Clay,19901,37.16451126,-83.712575
Kentucky,KY,Clinton,10218,36.72581156,-85.13377529
Kentucky,KY,Crittenden,8806,37.35839237,-88.08826090000002
Kentucky,KY,Cumberland,6614,36.78926125,-85.39050034
Kentucky,KY,Daviess,101511,37.73028906,-87.09019479999998
Kentucky,KY,Edmonson,12150,37.21218923,-86.23955613
Kentucky,KY,Elliott,7517,38.11624059,-83.09771563
Kentucky,KY,Estill,14106,37.69241417,-83.95956369
Kentucky,KY,Fayette,323152,38.0368225,-84.45576892
Kentucky,KY,Fleming,14581,38.36758311,-83.69657514
Kentucky,KY,Floyd,35589,37.56213922,-82.74750924
Kentucky,KY,Franklin,50991,38.2379395,-84.87962551
Kentucky,KY,Fulton,5969,36.55238827,-89.20140068
Kentucky,KY,Gallatin,8869,38.75398691,-84.8558382
Kentucky,KY,Garrard,17666,37.638866799999995,-84.53289319
Kentucky,KY,Grant,25069,38.64962758,-84.62415957
Kentucky,KY,Graves,37266,36.72292505,-88.65143315
Kentucky,KY,Grayson,26427,37.46231118,-86.34248968
Kentucky,KY,Green,10941,37.26484328,-85.5540745
Kentucky,KY,Greenup,35098,38.54332505,-82.9215658
Kentucky,KY,Hancock,8722,37.83766422,-86.78280584
Kentucky,KY,Hardin,110958,37.6976111,-85.96319251
Kentucky,KY,Harlan,26010,36.85699301,-83.21899516
Kentucky,KY,Harrison,18886,38.44188174,-84.32869741
Kentucky,KY,Hart,19035,37.29943898,-85.88461055
Kentucky,KY,Henderson,45210,37.79344553,-87.57392021
Kentucky,KY,Henry,16126,38.44942688,-85.11587507
Kentucky,KY,Hickman,4380,36.67948079999999,-88.97875928
Kentucky,KY,Hopkins,44686,37.30939025,-87.54670406
Kentucky,KY,Jackson,13329,37.41866422,-83.99825483
Kentucky,KY,Jefferson,766757,38.18664655,-85.65931031
Kentucky,KY,Jessamine,54115,37.87119786,-84.58252003
Kentucky,KY,Johnson,22188,37.85106355,-82.8264322
Kentucky,KY,Kenton,166998,38.93950319,-84.53241199
Kentucky,KY,Knott,14806,37.35388197,-82.94981134
Kentucky,KY,Knox,31145,36.89225732,-83.85403396
Kentucky,KY,Larue,14398,37.54567114,-85.70138352
Kentucky,KY,Laurel,60813,37.10975748,-84.11321779
Kentucky,KY,Lawrence,15317,38.07136018,-82.72882223
Kentucky,KY,Lee,7403,37.59645942,-83.71513901
Kentucky,KY,Leslie,9877,37.09246661,-83.37999606
Kentucky,KY,Letcher,21553,37.12306748,-82.85346474
Kentucky,KY,Lewis,13275,38.53184419,-83.37735618
Kentucky,KY,Lincoln,24549,37.45475628,-84.6565327
Kentucky,KY,Livingston,9194,37.21137452,-88.34797529
Kentucky,KY,Logan,27102,36.85949479,-86.877635
Kentucky,KY,Lyon,8210,37.02080035,-88.07886257
Kentucky,KY,Madison,92987,37.71659336,-84.27220275
Kentucky,KY,Magoffin,12161,37.70820545,-83.0657714
Kentucky,KY,Marion,19273,37.55218078,-85.26898542
Kentucky,KY,Marshall,31100,36.88007070000001,-88.32803576
Kentucky,KY,Martin,11195,37.79990579,-82.51247478
Kentucky,KY,Mason,17070,38.59471935,-83.82151043
Kentucky,KY,McCracken,65418,37.05350953,-88.70445755
Kentucky,KY,McCreary,17231,36.73874143,-84.48102924
Kentucky,KY,McLean,9207,37.5301951,-87.26803443
Kentucky,KY,Meade,28572,37.96163597,-86.21028219
Kentucky,KY,Menifee,6489,37.94090733,-83.59985712
Kentucky,KY,Mercer,21933,37.81474237,-84.87488475
Kentucky,KY,Metcalfe,10071,36.99459295,-85.63123699
Kentucky,KY,Monroe,10650,36.71225341,-85.71596443
Kentucky,KY,Montgomery,28157,38.03253032,-83.9145241
Kentucky,KY,Morgan,13309,37.92465657,-83.25558245
Kentucky,KY,Muhlenberg,30622,37.21425819,-87.14632053
Kentucky,KY,Nelson,46233,37.80335779,-85.4657193
Kentucky,KY,Nicholas,7269,38.33342292,-84.01889177
Kentucky,KY,Ohio,23994,37.47751843,-86.85368087
Kentucky,KY,Oldham,66799,38.39791089,-85.448222
Kentucky,KY,Out of KY,0,0.0,0.0
Kentucky,KY,Owen,10901,38.51679143,-84.82404619
Kentucky,KY,Owsley,4415,37.42823949,-83.68811419
Kentucky,KY,Pendleton,14590,38.69607718,-84.35599463
Kentucky,KY,Perry,25758,37.25023553,-83.22922731
Kentucky,KY,Pike,57876,37.47088263,-82.39487445
Kentucky,KY,Powell,12359,37.83218794,-83.82553961
Kentucky,KY,Pulaski,64979,37.10466131,-84.57629079
Kentucky,KY,Robertson,2108,38.51923469,-84.05055616
Kentucky,KY,Rockcastle,16695,37.36642393,-84.31176452
Kentucky,KY,Rowan,24460,38.19484205,-83.42088935
Kentucky,KY,Russell,17923,36.99308373,-85.06070117
Kentucky,KY,Scott,57004,38.29622293,-84.5816631
Kentucky,KY,Shelby,49024,38.21476019,-85.194223
Kentucky,KY,Simpson,18572,36.74058474,-86.58047435
Kentucky,KY,Spencer,19351,38.03223971,-85.32749335
Kentucky,KY,Taylor,25769,37.3677562,-85.3329931
Kentucky,KY,Todd,12294,36.8381152,-87.17878374
Kentucky,KY,Trigg,14651,36.80767017,-87.87333656
Kentucky,KY,Trimble,8471,38.61056487,-85.33775972
Kentucky,KY,Unassigned,0,0.0,0.0
Kentucky,KY,Union,14381,37.66166713,-87.94300009
Kentucky,KY,Warren,132896,36.99903045,-86.42672751
Kentucky,KY,Washington,12095,37.75599461,-85.17407732
Kentucky,KY,Wayne,20333,36.80310688,-84.8251971
Kentucky,KY,Webster,12942,37.52168356,-87.67989953
Kentucky,KY,Whitley,36264,36.75700531,-84.14541217
Kentucky,KY,Wolfe,7157,37.73941626,-83.49303612
Kentucky,KY,Woodford,26734,38.04178222,-84.7417556
Louisiana,LA,Acadia,62045,30.295064899999996,-92.41419698
Louisiana,LA,Allen,25627,30.65385745,-92.82442028
Louisiana,LA,Ascension,126604,30.20406249,-90.91328409999998
Louisiana,LA,Assumption,21891,29.89946234,-91.06461642
Louisiana,LA,Avoyelles,40144,31.07796211,-92.00079449
Louisiana,LA,Beauregard,37497,30.64836518,-93.34173616
Louisiana,LA,Bienville,13241,32.34569994,-93.05398492
Louisiana,LA,Bossier,127039,32.67932307,-93.60460152
Louisiana,LA,Caddo,240204,32.57991587,-93.88375652
Louisiana,LA,Calcasieu,203436,30.22931235,-93.35400434
Louisiana,LA,Caldwell,9918,32.0902519,-92.11752148
Louisiana,LA,Cameron,6973,29.87592238,-93.19310676
Louisiana,LA,Catahoula,9494,31.66778967,-91.84526385
Louisiana,LA,Claiborne,15670,32.82308512,-92.99526883
Louisiana,LA,Concordia,19259,31.44817835,-91.63814433
Louisiana,LA,De Soto,27463,32.05457447,-93.74130302
Louisiana,LA,East Baton Rouge,440059,30.53842039,-91.09777565
Louisiana,LA,East Carroll,6861,32.73926954,-91.23425694
Louisiana,LA,East Feliciana,19135,30.84425359,-91.04976723
Louisiana,LA,Evangeline,33395,30.72985248,-92.39915924
Louisiana,LA,Franklin,20015,32.13675181,-91.67589857
Louisiana,LA,Grant,22389,31.59882456,-92.56124347
Louisiana,LA,Iberia,69830,29.86803617,-91.75871777
Louisiana,LA,Iberville,32511,30.25734305,-91.3499598
Louisiana,LA,Jackson,15744,32.30251776,-92.55692092
Louisiana,LA,Jefferson,432493,29.74075478,-90.11115756
Louisiana,LA,Jefferson Davis,31368,30.26896765,-92.81210004
Louisiana,LA,LaSalle,14892,31.67884782,-92.15907765
Louisiana,LA,Lafayette,244390,30.2049055,-92.06959876
Louisiana,LA,Lafourche,97614,29.52470226,-90.40976986
Louisiana,LA,Lincoln,46742,32.6003154,-92.66597409999999
Louisiana,LA,Livingston,140789,30.44143993,-90.73061664
Louisiana,LA,Madison,10951,32.36918118,-91.23973355
Louisiana,LA,Morehouse,24874,32.81686191,-91.80421614
Louisiana,LA,Natchitoches,38158,31.72321584,-93.09816516
Louisiana,LA,Orleans,390144,30.06971951,-89.92660315
Louisiana,LA,Ouachita,153279,32.47645559,-92.15704172
Louisiana,LA,Out of LA,0,0.0,0.0
Louisiana,LA,Plaquemines,23197,29.42245447,-89.60322085
Louisiana,LA,Pointe Coupee,21730,30.71409502,-91.60209535
Louisiana,LA,Rapides,129648,31.19778499,-92.52997303
Louisiana,LA,Red River,8442,32.09530039,-93.34213308
Louisiana,LA,Richland,20122,32.41391005,-91.76634876
Louisiana,LA,Sabine,23884,31.56388699,-93.55433981
Louisiana,LA,St. Bernard,47244,29.87761636,-89.51887093
Louisiana,LA,St. Charles,53100,29.90709658,-90.35555967
Louisiana,LA,St. Helena,10132,30.82210324,-90.71013176
Louisiana,LA,St. James,21096,30.02531716,-90.80212061
Louisiana,LA,St. John the Baptist,42837,30.12597499,-90.4753503
Louisiana,LA,St. Landry,82124,30.59724262,-92.00135806
Louisiana,LA,St. Martin,53431,30.13112107,-91.61403569
Louisiana,LA,St. Mary,49348,29.69262097,-91.44702164
Louisiana,LA,St. Tammany,260419,30.40942847,-89.95642711
Louisiana,LA,Tangipahoa,134758,30.62888673,-90.40664996
Louisiana,LA,Tensas,4334,32.00760749,-91.32915234
Louisiana,LA,Terrebonne,110461,29.37343766,-90.82626855
Louisiana,LA,Unassigned,0,0.0,0.0
Louisiana,LA,Union,22108,32.83121059,-92.3749373
Louisiana,LA,Vermilion,59511,29.83517605,-92.30292538
Louisiana,LA,Vernon,47429,31.10884837,-93.18153838
Louisiana,LA,Washington,46194,30.85288548,-90.03866652
Louisiana,LA,Webster,38340,32.70847669,-93.33121835
Louisiana,LA,West Baton Rouge,26465,30.46058217,-91.30989571
Louisiana,LA,West Carroll,10830,32.78550125,-91.461201
Louisiana,LA,West Feliciana,15568,30.87882871,-91.41485379999999
Louisiana,LA,Winn,13904,31.94449367,-92.63789413
Maine,ME,Androscoggin,108277,44.1664747,-70.20380627
Maine,ME,Aroostook,67055,46.65926321,-68.59841248
Maine,ME,Cumberland,295003,43.8370751,-70.37226999
Maine,ME,Franklin,30199,44.97330019,-70.44381045
Maine,ME,Hancock,54987,44.59816444,-68.38401854
Maine,ME,Kennebec,122302,44.40759555,-69.76738544
Maine,ME,Knox,39772,44.11486325,-69.10529169
Maine,ME,Lincoln,34634,44.05996956,-69.54227124
Maine,ME,Out of ME,0,0.0,0.0
Maine,ME,Oxford,57975,44.49952995,-70.75682123
Maine,ME,Penobscot,152148,45.40194593,-68.65020455
Maine,ME,Piscataquis,16785,45.83839062,-69.2860223
Maine,ME,Sagadahoc,35856,43.95415864,-69.85074999
Maine,ME,Somerset,50484,45.51229767,-69.95995554
Maine,ME,Unassigned,0,0.0,0.0
Maine,ME,Waldo,39715,44.4858305,-69.12061935
Maine,ME,Washington,31379,45.01607142,-67.62813524
Maine,ME,York,207641,43.47808377,-70.71052375
Maryland,MD,Allegany,70416,39.62357628,-78.69280486
Maryland,MD,Anne Arundel,579234,39.00670238,-76.60329337
Maryland,MD,Baltimore,827370,39.45784712,-76.62911955
Maryland,MD,Baltimore City,593490,39.30211911,-76.61151012
Maryland,MD,Calvert,92525,38.53961642,-76.56820632
Maryland,MD,Caroline,33406,38.87172293,-75.82904158
Maryland,MD,Carroll,168447,39.56453592,-77.02373735
Maryland,MD,Cecil,102855,39.56647682,-75.94627411
Maryland,MD,Charles,163257,38.51092331,-76.98580666
Maryland,MD,Dorchester,31929,38.45413522,-76.02752426
Maryland,MD,Frederick,259547,39.47296601,-77.39999394
Maryland,MD,Garrett,29014,39.52786077,-79.27355126
Maryland,MD,Harford,255441,39.55010644,-76.30775940000002
Maryland,MD,Howard,325690,39.25305293,-76.93126208
Maryland,MD,Kent,19422,39.24976208,-76.04741541
Maryland,MD,Montgomery,1050688,39.13676329,-77.20358245
Maryland,MD,Out of MD,0,0.0,0.0
Maryland,MD,Prince George's,909327,38.83070039,-76.8496441
Maryland,MD,Queen Anne's,50381,39.06198912,-76.03530977
Maryland,MD,Somerset,25616,38.1163542,-75.75118623
Maryland,MD,St. Mary's,113510,38.30058422,-76.60629279999998
Maryland,MD,Talbot,37181,38.76618159,-76.10882561
Maryland,MD,Unassigned,0,0.0,0.0
Maryland,MD,Washington,151049,39.60835778,-77.82002295
Maryland,MD,Wicomico,103609,38.37301947,-75.62705831
Maryland,MD,Worcester,52276,38.21274277,-75.33200012
Massachusetts,MA,Barnstable,212990,41.72980578,-70.28854339
Massachusetts,MA,Berkshire,124944,42.37428441,-73.20524838
Massachusetts,MA,Bristol,565217,41.79228404,-71.10872211
Massachusetts,MA,Dukes,17332,41.40674725,-70.68763497
Massachusetts,MA,Dukes and Nantucket,0,41.40674725,-70.68763497
Massachusetts,MA,Essex,789034,42.6687626,-70.94687179
Massachusetts,MA,Franklin,70180,42.58119713,-72.58602547
Massachusetts,MA,Hampden,466372,42.13440424,-72.63235561
Massachusetts,MA,Hampshire,160830,42.33997957,-72.65898478
Massachusetts,MA,Middlesex,1611699,42.48607732,-71.39049229
Massachusetts,MA,Nantucket,11399,41.2942019,-70.08774729
Massachusetts,MA,Norfolk,706775,42.16073095,-71.20530408
Massachusetts,MA,Out of MA,0,0.0,0.0
Massachusetts,MA,Plymouth,521202,41.94070556,-70.80802823
Massachusetts,MA,Suffolk,803907,42.327951399999996,-71.07850442
Massachusetts,MA,Unassigned,0,0.0,0.0
Massachusetts,MA,Worcester,830622,42.35026951,-71.90493363
Michigan,MI,Alcona,10405,44.6846864,-83.59507875
Michigan,MI,Alger,9108,46.41292944,-86.60260122
Michigan,MI,Allegan,118081,42.59147037,-85.89102866
Michigan,MI,Alpena,28405,45.03477666,-83.62212411
Michigan,MI,Antrim,23324,44.99690221,-85.15503082
Michigan,MI,Arenac,14883,44.0636262,-83.89277559
Michigan,MI,Baraga,8209,46.6720582,-88.36363591
Michigan,MI,Barry,61550,42.59513984,-85.30834519
Michigan,MI,Bay,103126,43.70639106,-83.98731479
Michigan,MI,Benzie,17766,44.63899297,-86.01608482
Michigan,MI,Berrien,153401,41.95447397,-86.41313079999998
Michigan,MI,Branch,43517,41.91600556,-85.05929476
Michigan,MI,Calhoun,134159,42.24633834,-85.00493569
Michigan,MI,Cass,51787,41.91522292,-85.99405727
Michigan,MI,Charlevoix,26143,45.37790017,-85.19614053
Michigan,MI,Cheboygan,25276,45.44787015,-84.50122149
Michigan,MI,Chippewa,37349,46.29552653,-84.54353449
Michigan,MI,Clare,30950,43.98794227,-84.84819859999998
Michigan,MI,Clinton,79595,42.94400871,-84.60145248
Michigan,MI,Crawford,14029,44.68255561,-84.61006219
Michigan,MI,Delta,35784,45.90484910000001,-86.9080745
Michigan,MI,Dickinson,25239,46.00999672,-87.86961634
Michigan,MI,Eaton,110268,42.59599185,-84.83740035
Michigan,MI,Emmet,33415,45.52625509,-84.89083249
Michigan,MI,Federal Correctional Institution (FCI),0,0.0,0.0
Michigan,MI,Genesee,405813,43.02244215,-83.70589709
Michigan,MI,Gladwin,25449,43.98901072,-84.38774817
Michigan,MI,Gogebic,13975,46.40862701,-89.69377193
Michigan,MI,Grand Traverse,93088,44.69565625,-85.55585247
Michigan,MI,Gratiot,40711,43.29265605,-84.60505416
Michigan,MI,Hillsdale,45605,41.88753639,-84.59312019
Michigan,MI,Houghton,35684,46.89988536,-88.68495385
Michigan,MI,Huron,30981,43.83353985,-83.04078453
Michigan,MI,Ingham,292406,42.59716886,-84.37472069
Michigan,MI,Ionia,64697,42.94502238,-85.07413319
Michigan,MI,Iosco,25127,44.35486835,-83.63484895
Michigan,MI,Iron,11066,46.20974132,-88.53136251
Michigan,MI,Isabella,69872,43.64060976,-84.84664923
Michigan,MI,Jackson,158510,42.24807035,-84.42258681
Michigan,MI,Kalamazoo,265066,42.24542231,-85.53038622
Michigan,MI,Kalkaska,18038,44.68512729,-85.09085699
Michigan,MI,Kent,656955,43.03197711,-85.54934642
Michigan,MI,Keweenaw,2116,47.63197653,-88.41434263
Michigan,MI,Lake,11853,43.99050893,-85.802173
Michigan,MI,Lapeer,87607,43.09052506,-83.22153148
Michigan,MI,Leelanau,21761,44.94430054,-85.80150326
Michigan,MI,Lenawee,98451,41.89475156,-84.06603727
Michigan,MI,Livingston,191995,42.60302282,-83.91297209
Michigan,MI,Luce,6229,46.47227431,-85.54471223
Michigan,MI,Mackinac,10799,46.07028979,-85.04980537
Michigan,MI,Macomb,873972,42.69158356,-82.92752801
Michigan,MI,Manistee,24558,44.33352407,-86.05626916
Michigan,MI,Marquette,66699,46.4338914,-87.64043701
Michigan,MI,Mason,29144,43.99509218,-86.24988902
Michigan,MI,Mecosta,43453,43.64064262,-85.32463223
Michigan,MI,Menominee,22780,45.58038692,-87.55370409
Michigan,MI,Michigan Department of Corrections (MDOC),0,0.0,0.0
Michigan,MI,Midland,83156,43.64330771,-84.38804374
Michigan,MI,Missaukee,15118,44.33772443,-85.09256478
Michigan,MI,Monroe,150500,41.92734151,-83.53749864
Michigan,MI,Montcalm,63888,43.31082541,-85.15252824
Michigan,MI,Montmorency,9328,45.0275929,-84.12696227
Michigan,MI,Muskegon,173566,43.29123859,-86.15176712
Michigan,MI,Newaygo,48980,43.554373999999996,-85.80070107
Michigan,MI,Oakland,1257584,42.66090111,-83.38595416
Michigan,MI,Oceana,26467,43.64124435,-86.26726673
Michigan,MI,Ogemaw,20997,44.33481032,-84.12725175
Michigan,MI,Ontonagon,5720,46.665226200000006,-89.31390481
Michigan,MI,Osceola,23460,43.98992088,-85.32566756
Michigan,MI,Oscoda,8241,44.68192279,-84.12939244
Michigan,MI,Otsego,24668,45.02085831,-84.59898295
Michigan,MI,Ottawa,291830,42.95996803,-85.9969107
Michigan,MI,Out of MI,0,0.0,0.0
Michigan,MI,Presque Isle,12592,45.34018577,-83.91498656
Michigan,MI,Roscommon,24019,44.33473082,-84.61067651
Michigan,MI,Saginaw,190539,43.33433923,-84.05131209999998
Michigan,MI,Sanilac,41170,43.42406072,-82.82055898
Michigan,MI,Schoolcraft,8094,46.19235734,-86.19972234
Michigan,MI,Shiawassee,68122,42.95392800000001,-84.14585902
Michigan,MI,St. Clair,159128,42.92655373,-82.67937954
Michigan,MI,St. Joseph,60964,41.91441767,-85.52797979
Michigan,MI,Tuscola,52245,43.46606813,-83.41897025
Michigan,MI,Unassigned,0,0.0,0.0
Michigan,MI,Van Buren,75677,42.25190229,-86.01939087
Michigan,MI,Washtenaw,367601,42.253105,-83.83853204
Michigan,MI,Wayne,1749343,42.28098405,-83.281255
Michigan,MI,Wexford,33631,44.33853602,-85.57712739
Minnesota,MN,Aitkin,15886,46.60962049,-93.41168259999999
Minnesota,MN,Anoka,356921,45.27476015,-93.24604565
Minnesota,MN,Becker,34423,46.93479392,-95.67158144
Minnesota,MN,Beltrami,47188,47.97373527,-94.93732139
Minnesota,MN,Benton,40889,45.69804958,-93.99514135
Minnesota,MN,Big Stone,4991,45.42712824,-96.41403739
Minnesota,MN,Blue Earth,67653,44.03554215,-94.06699781
Minnesota,MN,Brown,25008,44.24205652,-94.72562874
Minnesota,MN,Carlton,35871,46.59180601,-92.67601019
Minnesota,MN,Carver,105089,44.82017001,-93.80099179999999
Minnesota,MN,Cass,29779,46.95043611,-94.32603968
Minnesota,MN,Chippewa,11800,45.02343421,-95.56403693
Minnesota,MN,Chisago,56579,45.5021011,-92.90861945
Minnesota,MN,Clay,64222,46.89289518,-96.48761922
Minnesota,MN,Clearwater,8818,47.57992111,-95.37790562
Minnesota,MN,Cook,5463,47.90504893,-90.52629546
Minnesota,MN,Cottonwood,11196,44.00715262,-95.18138802
Minnesota,MN,Crow Wing,65055,46.48096553,-94.06755609
Minnesota,MN,Dakota,429021,44.67172617,-93.06299363
Minnesota,MN,Dodge,20934,44.02238415,-92.86244324
Minnesota,MN,Douglas,38141,45.93348491,-95.45335469
Minnesota,MN,Faribault,13653,43.67381499,-93.94787458
Minnesota,MN,Fillmore,21067,43.67394126,-92.08980382
Minnesota,MN,Freeborn,30281,43.67385583,-93.34884422
Minnesota,MN,Goodhue,46340,44.40849741,-92.72341949999999
Minnesota,MN,Grant,5972,45.93424769,-96.01139609
Minnesota,MN,Hennepin,1265843,45.00761521,-93.47694895
Minnesota,MN,Houston,18600,43.67129565,-91.49143057
Minnesota,MN,Hubbard,21491,47.10778564,-94.91693868
Minnesota,MN,Isanti,40596,45.56181234,-93.29487636
Minnesota,MN,Itasca,45130,47.51009045,-93.63092229
Minnesota,MN,Jackson,9846,43.67423373,-95.15398258
Minnesota,MN,Kanabec,16337,45.9459309,-93.29275192
Minnesota,MN,Kandiyohi,43199,45.1526059,-95.00586446
Minnesota,MN,Kittson,4298,48.77754106,-96.78317184
Minnesota,MN,Koochiching,12229,48.24539665,-93.78352843
Minnesota,MN,Lac qui Parle,6623,44.9973857,-96.17488219
Minnesota,MN,Lake,10641,47.64270764,-91.44557998
Minnesota,MN,Lake of the Woods,3740,48.77217001,-94.90274472
Minnesota,MN,Le Sueur,28887,44.37136597,-93.72844721
Minnesota,MN,Lincoln,5639,44.41311883,-96.26688165
Minnesota,MN,Lyon,25474,44.41327865,-95.83806103
Minnesota,MN,Mahnomen,5527,47.32557075,-95.80921485
Minnesota,MN,Marshall,9336,48.35825983,-96.37017407
Minnesota,MN,Martin,19683,43.67429718,-94.55099908
Minnesota,MN,McLeod,35893,44.82367677,-94.27287017
Minnesota,MN,Meeker,23222,45.12328869,-94.52839455
Minnesota,MN,Mille Lacs,26277,45.93705297,-93.63236823
Minnesota,MN,Morrison,33386,46.01265363,-94.27341528
Minnesota,MN,Mower,40062,43.67142874,-92.75234549
Minnesota,MN,Murray,8194,44.02216709,-95.76328482
Minnesota,MN,Nicollet,34274,44.35291112,-94.24710352
Minnesota,MN,Nobles,21629,43.67434621,-95.75329576
Minnesota,MN,Norman,6375,47.32628443,-96.45620947
Minnesota,MN,Olmsted,158293,44.00374114,-92.40209944
Minnesota,MN,Otter Tail,58746,46.40846929,-95.70835255
Minnesota,MN,Out of MN,0,0.0,0.0
Minnesota,MN,Pennington,14119,48.06642577,-96.0370814
Minnesota,MN,Pine,29579,46.12105238,-92.74070188
Minnesota,MN,Pipestone,9126,44.02301619,-96.25841142
Minnesota,MN,Polk,31364,47.77372465,-96.40134647
